"No.","Time","Source","Destination","Protocol","Length","Info"
"205","1.589454519","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=34712 Ack=5341 Win=265728 Len=0 TSval=2960360040 TSecr=4134289511"
"206","1.589455296","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=34712 Ack=5473 Win=265728 Len=0 TSval=2960360040 TSecr=4134289511"
"207","1.589455324","34.96.118.58","192.168.1.196","TLSv1.3","274","Application Data"
"208","1.589455351","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"209","1.589455368","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"210","1.589455384","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"211","1.589455401","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"212","1.589455417","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"213","1.589502902","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"214","1.589640806","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=48920 Win=54912 Len=0 TSval=4134289518 TSecr=2960360042"
"215","1.597266237","34.96.118.58","192.168.1.196","TLSv1.3","9866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"216","1.597266486","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"217","1.597293187","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=58720 Win=58752 Len=0 TSval=4134289525 TSecr=2960360043"
"218","1.597380348","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"219","1.597402743","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=86720 Ack=5958 Win=265472 Len=0 TSval=2960360046 TSecr=4134289514"
"220","1.597402766","34.96.118.58","192.168.1.196","TLSv1.3","2866","Application Data, Application Data"
"221","1.597402786","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=89520 Ack=6508 Win=264960 Len=0 TSval=2960360046 TSecr=4134289515"
"222","1.598966528","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=89520 Win=64128 Len=0 TSval=4134289527 TSecr=2960360044"
"223","1.600028136","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"224","1.600041443","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=103520 Win=92160 Len=0 TSval=4134289528 TSecr=2960360047"
"225","1.600232361","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data, Application Data"
"226","1.600242831","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=107720 Win=100608 Len=0 TSval=4134289528 TSecr=2960360054"
"227","1.602368555","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"228","1.602368746","34.96.118.58","192.168.1.196","TLSv1.3","8466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"229","1.602403005","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=114720 Win=114560 Len=0 TSval=4134289530 TSecr=2960360054"
"230","1.602473635","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=123120 Win=131328 Len=0 TSval=4134289530 TSecr=2960360056"
"231","1.604632635","34.96.118.58","192.168.1.196","TLSv1.3","5666","Application Data, Application Data, Application Data, Application Data"
"232","1.604632917","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"233","1.604670351","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=128720 Win=142592 Len=0 TSval=4134289533 TSecr=2960360056"
"234","1.604799575","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=142720 Win=170496 Len=0 TSval=4134289533 TSecr=2960360057"
"235","1.608299425","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"236","1.608332328","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=156720 Win=198528 Len=0 TSval=4134289536 TSecr=2960360058"
"237","1.608469135","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"238","1.608475706","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=170720 Win=226560 Len=0 TSval=4134289536 TSecr=2960360059"
"239","1.610257141","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"240","1.610257295","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"241","1.610275253","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=177720 Win=240512 Len=0 TSval=4134289538 TSecr=2960360060"
"242","1.610346079","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=184720 Win=254592 Len=0 TSval=4134289538 TSecr=2960360060"
"243","1.610386970","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"244","1.610391295","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=198720 Win=282496 Len=0 TSval=4134289538 TSecr=2960360061"
"245","1.610421228","34.96.118.58","192.168.1.196","TLSv1.3","2866","Application Data, Application Data, Application Data"
"246","1.610422788","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6508 Ack=201520 Win=288128 Len=0 TSval=4134289538 TSecr=2960360062"
"247","1.611114665","192.168.1.196","34.96.118.58","TLSv1.3","256","Application Data"
"248","1.611374225","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"249","1.611384502","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6698 Ack=215520 Win=316160 Len=0 TSval=4134289539 TSecr=2960360062"
"250","1.611443992","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"251","1.611449491","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6698 Ack=229520 Win=344192 Len=0 TSval=4134289539 TSecr=2960360063"
"252","1.613370971","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data, Application Data"
"253","1.613383608","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6698 Ack=233720 Win=352512 Len=0 TSval=4134289541 TSecr=2960360066"
"254","1.613870397","192.168.1.196","34.96.118.58","TLSv1.3","248","Application Data"
"255","1.614008098","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"256","1.616928038","34.96.118.58","192.168.1.196","TLSv1.3","9866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"257","1.616928275","34.96.118.58","192.168.1.196","TLSv1.3","16866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"258","1.616956191","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=243520 Win=372096 Len=0 TSval=4134289545 TSecr=2960360066"
"259","1.617029218","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=260320 Win=405760 Len=0 TSval=4134289545 TSecr=2960360067"
"260","1.617061776","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data, Application Data"
"261","1.617065641","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=264520 Win=414208 Len=0 TSval=4134289545 TSecr=2960360070"
"262","1.618715910","34.96.118.58","192.168.1.196","TLSv1.3","5666","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"263","1.618716522","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"264","1.618736962","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=270120 Win=425344 Len=0 TSval=4134289547 TSecr=2960360070"
"265","1.618790703","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=284120 Win=453376 Len=0 TSval=4134289547 TSecr=2960360071"
"266","1.619179565","34.96.118.58","192.168.1.196","TLSv1.3","10351","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"267","1.619193773","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=294405 Win=473984 Len=0 TSval=4134289547 TSecr=2960360071"
"268","1.619252735","34.96.118.58","192.168.1.196","TLSv1.3","167","Application Data"
"269","1.619252808","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=294506 Ack=6919 Win=264960 Len=0 TSval=2960360072 TSecr=4134289542"
"270","1.620085875","34.96.118.58","192.168.1.196","TLSv1.3","185","Application Data"
"271","1.622878379","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=6919 Ack=294625 Win=473984 Len=0 TSval=4134289551 TSecr=2960360072"
"272","1.623410930","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"273","1.631535555","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=294625 Ack=6958 Win=264960 Len=0 TSval=2960360086 TSecr=4134289551"
"274","1.686481703","192.168.1.196","192.168.1.1","DNS","95","Standard query 0xfaa3 HTTPS www.googletagmanager.com OPT"
"275","1.691279621","192.168.1.1","192.168.1.196","DNS","155","Standard query response 0xfaa3 HTTPS www.googletagmanager.com SOA ns1.google.com OPT"
"276","1.703174399","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2008","QUIC","1294","Initial, DCID=b4d188985c84295a, SCID=271146, PKN: 0, CRYPTO"
"277","1.814837692","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2008","TCP","94","51112  >  443 [SYN] Seq=0 Win=64400 Len=0 MSS=1400 SACK_PERM TSval=2255743352 TSecr=0 WS=128"
"278","1.831622861","192.168.1.196","34.96.118.58","TLSv1.3","332","Application Data"
"279","1.834473531","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=294625 Ack=7224 Win=264704 Len=0 TSval=2960360289 TSecr=4134289760"
"280","1.835799977","192.168.1.196","34.96.118.58","TLSv1.3","712","Application Data"
"281","1.836442582","34.96.118.58","192.168.1.196","TLSv1.3","249","Application Data"
"282","1.836689161","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"283","1.836720488","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=7870 Ack=296208 Win=479616 Len=0 TSval=4134289765 TSecr=2960360291"
"284","1.836997391","192.168.1.196","34.96.118.58","TLSv1.3","188","Application Data"
"285","1.837555744","192.168.1.196","34.96.118.58","TLSv1.3","202","Application Data"
"286","1.841442396","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"287","1.841442848","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"288","1.841442874","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"289","1.841442900","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"290","1.841442926","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"291","1.841442951","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"292","1.841442977","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"293","1.841443003","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"294","1.841579709","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=299008 Win=485376 Len=0 TSval=4134289770 TSecr=2960360291"
"295","1.841670920","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=301808 Win=491264 Len=0 TSval=4134289770 TSecr=2960360291"
"296","1.841698222","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=304608 Win=497024 Len=0 TSval=4134289770 TSecr=2960360291"
"297","1.841718235","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=307408 Win=502784 Len=0 TSval=4134289770 TSecr=2960360291"
"298","1.841755818","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"299","1.841755916","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"300","1.841755933","34.96.118.58","192.168.1.196","TLSv1.3","15466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"301","1.841762617","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=310208 Win=508544 Len=0 TSval=4134289770 TSecr=2960360291"
"302","1.841787036","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=325608 Win=539392 Len=0 TSval=4134289770 TSecr=2960360291"
"303","1.841821637","34.96.118.58","192.168.1.196","TLSv1.3","15466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"304","1.841825831","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=341008 Win=570240 Len=0 TSval=4134289770 TSecr=2960360292"
"305","1.844277445","34.96.118.58","192.168.1.196","TLSv1.3","8180","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"306","1.844277789","34.96.118.58","192.168.1.196","TLSv1.3","24250","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"307","1.844391163","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=349122 Win=586368 Len=0 TSval=4134289772 TSecr=2960360292"
"308","1.844525365","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8128 Ack=373306 Win=634752 Len=0 TSval=4134289773 TSecr=2960360293"
"309","1.844617495","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=373306 Ack=7992 Win=263936 Len=0 TSval=2960360294 TSecr=4134289764"
"310","1.845569039","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"311","1.846847324","34.96.118.58","192.168.1.196","TLSv1.3","201","Application Data"
"312","1.846847971","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"313","1.846847998","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"314","1.846848015","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"315","1.846848032","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"316","1.846848048","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"317","1.846848065","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"318","1.846848080","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"319","1.846901048","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=374841 Win=637696 Len=0 TSval=4134289775 TSecr=2960360296"
"320","1.846999425","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=377641 Win=643456 Len=0 TSval=4134289775 TSecr=2960360296"
"321","1.847031040","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=380441 Win=649216 Len=0 TSval=4134289775 TSecr=2960360296"
"322","1.847053189","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=383241 Win=655104 Len=0 TSval=4134289775 TSecr=2960360296"
"323","1.847100598","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"324","1.847100651","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"325","1.847100677","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"326","1.847100696","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"327","1.847100715","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"328","1.847100734","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"329","1.847109379","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=386041 Win=660864 Len=0 TSval=4134289775 TSecr=2960360296"
"330","1.847141357","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=388841 Win=666624 Len=0 TSval=4134289775 TSecr=2960360296"
"331","1.847163035","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=404241 Win=674944 Len=0 TSval=4134289775 TSecr=2960360296"
"332","1.847200137","34.96.118.58","192.168.1.196","TLSv1.3","16866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"333","1.847374548","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=421041 Win=663296 Len=0 TSval=4134289775 TSecr=2960360297"
"334","1.847643581","34.96.118.58","192.168.1.196","TLSv1.3","2866","Application Data, Application Data"
"335","1.847643657","34.96.118.58","192.168.1.196","TLSv1.3","8466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"336","1.847714507","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=432241 Win=655488 Len=0 TSval=4134289776 TSecr=2960360301"
"337","1.849690012","34.96.118.58","192.168.1.196","TLSv1.3","21066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"338","1.849707195","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=453241 Win=682240 Len=0 TSval=4134289778 TSecr=2960360301"
"339","1.854359819","34.96.118.58","192.168.1.196","TLSv1.3","29466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"340","1.854397939","34.96.118.58","192.168.1.196","TLSv1.3","16866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"341","1.854592441","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=499441 Win=664704 Len=0 TSval=4134289783 TSecr=2960360303"
"342","1.859080642","34.96.118.58","192.168.1.196","TLSv1.3","29466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"343","1.859114522","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=528841 Win=676352 Len=0 TSval=4134289787 TSecr=2960360305"
"344","1.859238195","34.96.118.58","192.168.1.196","TLSv1.3","12666","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"345","1.860361180","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=541441 Win=667648 Len=0 TSval=4134289788 TSecr=2960360305"
"346","1.861402772","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"347","1.861403022","34.96.118.58","192.168.1.196","TLSv1.3","11266","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"348","1.861442126","34.96.118.58","192.168.1.196","TLSv1.3","21066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"349","1.861737985","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=580641 Win=640512 Len=0 TSval=4134289790 TSecr=2960360305"
"350","1.862211698","34.96.118.58","192.168.1.196","TLSv1.3","33666","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"351","1.862299379","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=614241 Win=617216 Len=0 TSval=4134289790 TSecr=2960360312"
"352","1.863578794","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data, Application Data"
"353","1.863587719","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=618441 Win=634624 Len=0 TSval=4134289792 TSecr=2960360316"
"354","1.864912279","34.96.118.58","192.168.1.196","TLSv1.3","29466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"355","1.865180893","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=647841 Win=614144 Len=0 TSval=4134289793 TSecr=2960360316"
"356","1.867512421","34.96.118.58","192.168.1.196","TLSv1.3","21066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"357","1.867541367","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=668841 Win=682240 Len=0 TSval=4134289796 TSecr=2960360319"
"358","1.873686694","34.96.118.58","192.168.1.196","TLSv1.3","33666","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"359","1.873730103","34.96.118.58","192.168.1.196","TLSv1.3","39266","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"360","1.873755333","34.96.118.58","192.168.1.196","TLSv1.3","33666","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"361","1.873851914","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=775241 Win=623104 Len=0 TSval=4134289802 TSecr=2960360320"
"362","1.875896718","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data, Application Data"
"363","1.875897051","34.96.118.58","192.168.1.196","TLSv1.3","29466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"364","1.875923016","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=779441 Win=690688 Len=0 TSval=4134289804 TSecr=2960360324"
"365","1.875994757","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=808841 Win=749440 Len=0 TSval=4134289804 TSecr=2960360324"
"366","1.878204013","34.96.118.58","192.168.1.196","TLSv1.3","21066","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"367","1.878230989","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=829841 Win=791424 Len=0 TSval=4134289806 TSecr=2960360330"
"368","1.878413368","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"369","1.878426644","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=836841 Win=805504 Len=0 TSval=4134289806 TSecr=2960360332"
"370","1.881987238","34.96.118.58","192.168.1.196","TLSv1.3","32266","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"371","1.882036642","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=869041 Win=869888 Len=0 TSval=4134289810 TSecr=2960360332"
"372","1.882216480","34.96.118.58","192.168.1.196","TLSv1.3","9866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"373","1.882228568","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=878841 Win=889472 Len=0 TSval=4134289810 TSecr=2960360333"
"374","1.885038067","34.96.118.58","192.168.1.196","TLSv1.3","22466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"375","1.885057238","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=901241 Win=934272 Len=0 TSval=4134289813 TSecr=2960360333"
"376","1.888991705","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"377","1.888991881","34.96.118.58","192.168.1.196","TLSv1.3","37866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"378","1.889019786","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=908241 Win=948224 Len=0 TSval=4134289817 TSecr=2960360333"
"379","1.889282055","34.96.118.58","192.168.1.196","TLSv1.3","1466","Application Data"
"380","1.889282151","34.96.118.58","192.168.1.196","TLSv1.3","39266","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"381","1.889313026","34.96.118.58","192.168.1.196","TLSv1.3","22466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
