"No.","Time","Source","Destination","Protocol","Length","Info"
"1259","6.672784447","144.195.42.38","192.168.1.196","UDP","1128","8801  >  52088 Len=1086"
"1260","6.673800523","192.168.1.196","144.195.42.38","UDP","330","54482  >  8801 Len=288"
"1261","6.674932639","144.195.42.38","192.168.1.196","UDP","1128","8801  >  52088 Len=1086"
"1262","6.690441577","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"1263","6.694822913","192.168.1.196","144.195.42.38","UDP","341","54482  >  8801 Len=299"
"1264","6.699589479","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=1140 Ack=2523 Win=16 Len=0 TSval=3744068921 TSecr=516263146"
"1265","6.711167935","144.195.42.38","192.168.1.196","UDP","155","8801  >  54482 Len=113"
"1266","6.716011493","192.168.1.196","144.195.42.38","UDP","347","54482  >  8801 Len=305"
"1267","6.720628908","144.195.42.38","192.168.1.196","TLSv1.2","134","Application Data"
"1268","6.720629058","144.195.42.38","192.168.1.196","TLSv1.2","138","Application Data"
"1269","6.720850273","192.168.1.196","144.195.42.38","TCP","66","37856  >  443 [ACK] Seq=2523 Ack=1280 Win=712 Len=0 TSval=516263364 TSecr=3744068943"
"1270","6.737630032","192.168.1.196","144.195.42.38","UDP","341","54482  >  8801 Len=299"
"1271","6.746445488","144.195.42.38","192.168.1.196","UDP","1205","8801  >  52088 Len=1163"
"1272","6.746445711","144.195.42.38","192.168.1.196","UDP","1205","8801  >  52088 Len=1163"
"1273","6.746847330","144.195.42.38","192.168.1.196","UDP","1205","8801  >  52088 Len=1163"
"1274","6.746847499","144.195.42.38","192.168.1.196","UDP","1204","8801  >  52088 Len=1162"
"1275","6.759693732","192.168.1.196","144.195.42.38","TLSv1.2","109","Application Data"
"1276","6.759919819","192.168.1.196","144.195.42.38","UDP","336","54482  >  8801 Len=294"
"1277","6.769748442","144.195.42.38","192.168.1.196","UDP","1204","8801  >  52088 Len=1162"
"1278","6.769762954","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"1279","6.769762988","144.195.42.38","192.168.1.196","UDP","1211","8801  >  52088 Len=1169"
"1280","6.769763010","144.195.42.38","192.168.1.196","UDP","1204","8801  >  52088 Len=1162"
"1281","6.770405380","192.168.1.196","144.195.42.38","UDP","197","52088  >  8801 Len=155"
"1282","6.780214514","192.168.1.196","144.195.42.38","UDP","351","54482  >  8801 Len=309"
"1283","6.787469050","144.195.42.38","192.168.1.196","UDP","1029","8801  >  52088 Len=987"
"1284","6.787581979","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"1285","6.797327572","144.195.42.38","192.168.1.196","UDP","1029","8801  >  52088 Len=987"
"1286","6.797327796","144.195.42.38","192.168.1.196","UDP","1029","8801  >  52088 Len=987"
"1287","6.802175648","192.168.1.196","144.195.42.38","UDP","348","54482  >  8801 Len=306"
"1288","6.803774339","192.168.1.196","144.195.42.38","UDP","353","54482  >  8801 Len=311"
"1289","6.807692315","144.195.42.38","192.168.1.196","UDP","1029","8801  >  52088 Len=987"
"1290","6.823856091","192.168.1.196","144.195.42.38","UDP","340","54482  >  8801 Len=298"
"1291","6.824935491","144.195.42.38","192.168.1.196","UDP","146","8801  >  54482 Len=104"
"1292","6.844547011","192.168.1.196","144.195.42.38","UDP","339","54482  >  8801 Len=297"
"1293","6.847092755","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"1294","6.858985772","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1295","6.858986026","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1296","6.866259123","192.168.1.196","144.195.42.38","UDP","326","54482  >  8801 Len=284"
"1297","6.866566025","144.195.42.38","192.168.1.196","UDP","149","8801  >  54482 Len=107"
"1298","6.869423463","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1299","6.869423792","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1300","6.879825480","144.195.42.38","192.168.1.196","UDP","1253","8801  >  52088 Len=1211"
"1301","6.879825765","144.195.42.38","192.168.1.196","UDP","1253","8801  >  52088 Len=1211"
"1302","6.887178174","192.168.1.196","144.195.42.38","UDP","322","54482  >  8801 Len=280"
"1303","6.887689235","144.195.42.38","192.168.1.196","UDP","155","8801  >  54482 Len=113"
"1304","6.890151602","144.195.42.38","192.168.1.196","UDP","1285","8801  >  52088 Len=1243"
"1305","6.890151847","144.195.42.38","192.168.1.196","UDP","1253","8801  >  52088 Len=1211"
"1306","6.908994028","144.195.42.38","192.168.1.196","UDP","156","8801  >  54482 Len=114"
"1307","6.910640808","192.168.1.196","144.195.42.38","UDP","323","54482  >  8801 Len=281"
"1308","6.928936217","144.195.42.38","192.168.1.196","UDP","153","8801  >  54482 Len=111"
"1309","6.929810103","192.168.1.196","144.195.42.38","UDP","315","54482  >  8801 Len=273"
"1310","6.933150871","144.195.42.38","192.168.1.196","UDP","1244","8801  >  52088 Len=1202"
"1311","6.933151203","144.195.42.38","192.168.1.196","UDP","1244","8801  >  52088 Len=1202"
"1312","6.942819195","144.195.42.38","192.168.1.196","UDP","1244","8801  >  52088 Len=1202"
"1313","6.942819375","144.195.42.38","192.168.1.196","UDP","1244","8801  >  52088 Len=1202"
"1314","6.949439275","144.195.42.38","192.168.1.196","UDP","147","8801  >  54482 Len=105"
"1315","6.952059567","192.168.1.196","144.195.42.38","UDP","306","54482  >  8801 Len=264"
"1316","6.952821257","144.195.42.38","192.168.1.196","UDP","1244","8801  >  52088 Len=1202"
"1317","6.968175885","2407:30c0:182::aa72:3416","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  48320 [ACK] Seq=1 Ack=1 Win=9 Len=0 TSval=2286952430 TSecr=1775107660"
"1318","6.968198676","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2407:30c0:182::aa72:3416","TCP","86","[TCP ACKed unseen segment] 48320  >  443 [ACK] Seq=1 Ack=2 Win=502 Len=0 TSval=1775123021 TSecr=2286814839"
"1319","6.969864777","144.195.42.38","192.168.1.196","UDP","147","8801  >  54482 Len=105"
"1320","6.971876280","192.168.1.196","144.195.42.38","UDP","300","54482  >  8801 Len=258"
"1321","6.984462615","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1322","6.990623380","144.195.42.38","192.168.1.196","UDP","144","8801  >  54482 Len=102"
"1323","6.993386201","192.168.1.196","144.195.42.38","UDP","302","54482  >  8801 Len=260"
"1324","6.995178634","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1325","6.995178866","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1326","6.999821848","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=1280 Ack=2566 Win=16 Len=0 TSval=3744069222 TSecr=516263402"
"1327","7.003920529","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1328","7.003920951","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1329","7.010717281","144.195.42.38","192.168.1.196","UDP","155","8801  >  54482 Len=113"
"1330","7.013391625","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1331","7.013391718","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1332","7.014288615","192.168.1.196","144.195.42.38","UDP","304","54482  >  8801 Len=262"
"1333","7.024536557","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1334","7.024537018","144.195.42.38","192.168.1.196","UDP","1193","8801  >  52088 Len=1151"
"1335","7.031299476","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"1336","7.034617395","144.195.42.38","192.168.1.196","UDP","1224","8801  >  52088 Len=1182"
"1337","7.034617785","144.195.42.38","192.168.1.196","UDP","1224","8801  >  52088 Len=1182"
"1338","7.037626831","192.168.1.196","144.195.42.38","UDP","308","54482  >  8801 Len=266"
"1339","7.051210987","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"1340","7.059095468","192.168.1.196","144.195.42.38","UDP","310","54482  >  8801 Len=268"
"1341","7.064997768","144.195.42.38","192.168.1.196","UDP","1247","8801  >  52088 Len=1205"
"1342","7.064998158","144.195.42.38","192.168.1.196","UDP","1240","8801  >  52088 Len=1198"
"1343","7.065218893","144.195.42.38","192.168.1.196","UDP","1239","8801  >  52088 Len=1197"
"1344","7.065219076","144.195.42.38","192.168.1.196","UDP","1240","8801  >  52088 Len=1198"
"1345","7.065843897","192.168.1.196","144.195.42.38","UDP","196","52088  >  8801 Len=154"
"1346","7.078953062","192.168.1.196","144.195.42.38","UDP","302","54482  >  8801 Len=260"
"1347","7.083092675","144.195.42.38","192.168.1.196","UDP","149","8801  >  54482 Len=107"
"1348","7.085648625","144.195.42.38","192.168.1.196","UDP","1239","8801  >  52088 Len=1197"
"1349","7.085648879","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"1350","7.099788869","192.168.1.196","144.195.42.38","UDP","292","54482  >  8801 Len=250"
"1351","7.121337738","192.168.1.196","144.195.42.38","UDP","271","54482  >  8801 Len=229"
"1352","7.122345159","192.168.1.196","144.195.42.38","UDP","255","54482  >  8801 Len=213"
"1353","7.127007193","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1354","7.143172229","192.168.1.196","144.195.42.38","UDP","198","54482  >  8801 Len=156"
"1355","7.146534373","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1356","7.146534557","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1357","7.146904222","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1358","7.147040702","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1359","7.165128780","192.168.1.196","144.195.42.38","UDP","168","54482  >  8801 Len=126"
"1360","7.168176493","144.195.42.38","192.168.1.196","UDP","1222","8801  >  52088 Len=1180"
"1361","7.168176798","144.195.42.38","192.168.1.196","UDP","1223","8801  >  52088 Len=1181"
"1362","7.168176817","144.195.42.38","192.168.1.196","UDP","1222","8801  >  52088 Len=1180"
"1363","7.168318821","144.195.42.38","192.168.1.196","UDP","1222","8801  >  52088 Len=1180"
"1364","7.179609436","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1365","7.179609812","144.195.42.38","192.168.1.196","UDP","1254","8801  >  52088 Len=1212"
"1366","7.184093531","144.195.42.38","192.168.1.196","UDP","144","8801  >  54482 Len=102"
"1367","7.185826842","192.168.1.196","144.195.42.38","UDP","163","54482  >  8801 Len=121"
"1368","7.187314408","144.195.42.38","192.168.1.196","UDP","1111","8801  >  52088 Len=1069"
"1369","7.197611906","144.195.42.38","192.168.1.196","UDP","1111","8801  >  52088 Len=1069"
"1370","7.197612190","144.195.42.38","192.168.1.196","UDP","1111","8801  >  52088 Len=1069"
"1371","7.207168378","192.168.1.196","144.195.42.38","UDP","165","54482  >  8801 Len=123"
"1372","7.207909449","144.195.42.38","192.168.1.196","UDP","1111","8801  >  52088 Len=1069"
"1373","7.207909598","144.195.42.38","192.168.1.196","UDP","1111","8801  >  52088 Len=1069"
"1374","7.230366150","192.168.1.196","144.195.42.38","UDP","161","54482  >  8801 Len=119"
"1375","7.252560686","192.168.1.196","144.195.42.38","UDP","152","54482  >  8801 Len=110"
"1376","7.267848698","144.195.42.38","192.168.1.196","UDP","144","8801  >  54482 Len=102"
"1377","7.269218002","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1378","7.269467362","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1379","7.272878872","192.168.1.196","144.195.42.38","UDP","155","54482  >  8801 Len=113"
"1380","7.279891864","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1381","7.279892132","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1382","7.290392035","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1383","7.292958325","192.168.1.196","144.195.42.38","UDP","106","54482  >  8801 Len=64"
"1384","7.293501812","192.168.1.196","144.195.42.38","UDP","154","54482  >  8801 Len=112"
"1385","7.300369154","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1386","7.300369461","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1387","7.310727271","144.195.42.38","192.168.1.196","UDP","1190","8801  >  52088 Len=1148"
"1388","7.310727601","144.195.42.38","192.168.1.196","UDP","1221","8801  >  52088 Len=1179"
"1389","7.316206673","192.168.1.196","144.195.42.38","UDP","157","54482  >  8801 Len=115"
"1390","7.321793201","144.195.42.38","192.168.1.196","UDP","1221","8801  >  52088 Len=1179"
"1391","7.337286511","192.168.1.196","144.195.42.38","UDP","155","54482  >  8801 Len=113"
"1392","7.343083429","144.195.42.38","192.168.1.196","UDP","1099","8801  >  52088 Len=1057"
"1393","7.343083739","144.195.42.38","192.168.1.196","UDP","1099","8801  >  52088 Len=1057"
"1394","7.358547540","192.168.1.196","144.195.42.38","UDP","159","54482  >  8801 Len=117"
"1395","7.361713704","144.195.42.38","192.168.1.196","UDP","1098","8801  >  52088 Len=1056"
"1396","7.361714057","144.195.42.38","192.168.1.196","UDP","1098","8801  >  52088 Len=1056"
"1397","7.362507874","192.168.1.196","144.195.42.38","UDP","196","52088  >  8801 Len=154"
"1398","7.369548863","144.195.42.38","192.168.1.196","UDP","167","8801  >  54482 Len=125"
"1399","7.372209086","144.195.42.38","192.168.1.196","UDP","1105","8801  >  52088 Len=1063"
"1400","7.372209337","144.195.42.38","192.168.1.196","UDP","1130","8801  >  52088 Len=1088"
"1401","7.378857466","192.168.1.196","144.195.42.38","UDP","155","54482  >  8801 Len=113"
"1402","7.398996645","192.168.1.196","144.195.42.38","UDP","157","54482  >  8801 Len=115"
"1403","7.400878722","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"1404","7.403301630","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1405","7.403301822","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1406","7.413737085","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1407","7.413737461","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1408","7.420784112","192.168.1.196","144.195.42.38","UDP","160","54482  >  8801 Len=118"
"1409","7.424407257","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1410","7.424407402","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1411","7.434171583","144.195.42.38","192.168.1.196","UDP","1217","8801  >  52088 Len=1175"
"1412","7.434171929","144.195.42.38","192.168.1.196","UDP","1216","8801  >  52088 Len=1174"
"1413","7.441928660","192.168.1.196","144.195.42.38","UDP","158","54482  >  8801 Len=116"
"1414","7.445147888","192.168.1.196","144.195.42.38","UDP","158","54482  >  8801 Len=116"
"1415","7.445539090","144.195.42.38","192.168.1.196","UDP","1248","8801  >  52088 Len=1206"
"1416","7.445539417","144.195.42.38","192.168.1.196","UDP","1216","8801  >  52088 Len=1174"
"1417","7.454222468","144.195.42.38","192.168.1.196","UDP","1248","8801  >  52088 Len=1206"
"1418","7.454222600","144.195.42.38","192.168.1.196","UDP","1248","8801  >  52088 Len=1206"
"1419","7.463413995","192.168.1.196","144.195.42.38","UDP","151","54482  >  8801 Len=109"
"1420","7.464902892","144.195.42.38","192.168.1.196","UDP","1141","8801  >  52088 Len=1099"
"1421","7.465102876","144.195.42.38","192.168.1.196","UDP","1141","8801  >  52088 Len=1099"
"1422","7.471762093","144.195.42.38","192.168.1.196","UDP","143","8801  >  54482 Len=101"
"1423","7.474672528","144.195.42.38","192.168.1.196","UDP","1140","8801  >  52088 Len=1098"
"1424","7.474784157","144.195.42.38","192.168.1.196","UDP","1140","8801  >  52088 Len=1098"
"1425","7.474784190","144.195.42.38","192.168.1.196","UDP","1140","8801  >  52088 Len=1098"
"1426","7.484045300","2407:30c0:182::aa72:3405","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  33186 [ACK] Seq=1 Ack=1 Win=9 Len=0 TSval=1825665706 TSecr=1493438631"
"1427","7.484065456","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2407:30c0:182::aa72:3405","TCP","86","[TCP ACKed unseen segment] 33186  >  443 [ACK] Seq=1 Ack=2 Win=613 Len=0 TSval=1493453990 TSecr=1825528142"
"1428","7.484842748","144.195.42.38","192.168.1.196","UDP","1172","8801  >  52088 Len=1130"
"1429","7.486798042","192.168.1.196","144.195.42.38","UDP","154","54482  >  8801 Len=112"
"1430","7.508469927","192.168.1.196","144.195.42.38","UDP","162","54482  >  8801 Len=120"
"1431","7.525460094","144.195.42.38","192.168.1.196","TLSv1.2","132","Application Data"
"1432","7.528425665","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1433","7.540102161","2407:30c0:182::aa72:3416","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  48310 [ACK] Seq=1 Ack=1 Win=9 Len=0 TSval=4045204385 TSecr=1775108232"
"1434","7.540123056","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2407:30c0:182::aa72:3416","TCP","86","[TCP ACKed unseen segment] 48310  >  443 [ACK] Seq=1 Ack=2 Win=502 Len=0 TSval=1775123593 TSecr=4045066697"
"1435","7.547352807","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1436","7.547353057","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1437","7.547856293","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1438","7.547856477","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1439","7.565796704","144.195.42.38","192.168.1.196","UDP","106","8801  >  54482 Len=64"
"1440","7.565834835","192.168.1.196","144.195.42.38","TCP","66","37856  >  443 [ACK] Seq=2566 Ack=1346 Win=712 Len=0 TSval=516264209 TSecr=3744069748"
"1441","7.565962774","192.168.1.196","144.195.42.38","TLSv1.2","116","Application Data"
"1442","7.566291482","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1443","7.566291574","144.195.42.38","192.168.1.196","UDP","1175","8801  >  52088 Len=1133"
"1444","7.567369364","144.195.42.38","192.168.1.196","UDP","1206","8801  >  52088 Len=1164"
"1445","7.567369644","144.195.42.38","192.168.1.196","UDP","1174","8801  >  52088 Len=1132"
"1446","7.585268311","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"1447","7.588107105","144.195.42.38","192.168.1.196","UDP","1206","8801  >  52088 Len=1164"
"1448","7.609404823","144.195.42.38","192.168.1.196","UDP","1202","8801  >  52088 Len=1160"
"1449","7.609405009","144.195.42.38","192.168.1.196","UDP","1202","8801  >  52088 Len=1160"
"1450","7.609405042","144.195.42.38","192.168.1.196","UDP","1201","8801  >  52088 Len=1159"
"1451","7.609405060","144.195.42.38","192.168.1.196","UDP","1201","8801  >  52088 Len=1159"
"1452","7.612772369","192.168.1.196","144.195.42.38","UDP","154","54482  >  8801 Len=112"
"1453","7.617369688","144.195.42.38","192.168.1.196","UDP","1233","8801  >  52088 Len=1191"
"1454","7.668541733","144.195.42.38","192.168.1.196","UDP","1232","8801  >  52088 Len=1190"
"1455","7.669351950","192.168.1.196","144.195.42.38","UDP","196","52088  >  8801 Len=154"
"1456","7.669899524","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1457","7.678378184","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1458","7.678378516","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1459","7.685282168","144.195.42.38","192.168.1.196","UDP","150","8801  >  54482 Len=108"
"1460","7.689276553","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1461","7.689276884","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1462","7.698447113","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1463","7.698447388","144.195.42.38","192.168.1.196","UDP","1225","8801  >  52088 Len=1183"
"1464","7.707205784","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"1465","7.708908526","144.195.42.38","192.168.1.196","UDP","1256","8801  >  52088 Len=1214"
"1466","7.708908899","144.195.42.38","192.168.1.196","UDP","1256","8801  >  52088 Len=1214"
"1467","7.718869990","192.168.1.196","144.195.42.38","UDP","155","54482  >  8801 Len=113"
"1468","7.724675285","144.195.42.38","192.168.1.196","TLSv1.2","138","Application Data"
"1469","7.724692389","192.168.1.196","144.195.42.38","TCP","66","37856  >  443 [ACK] Seq=2616 Ack=1418 Win=712 Len=0 TSval=516264367 TSecr=3744069946"
"1470","7.739506733","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"1471","7.739507157","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"1472","7.749536678","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"1473","7.759838466","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"1474","7.759838821","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"1475","7.760082753","192.168.1.196","144.195.42.38","TLSv1.2","109","Application Data"
"1476","7.762846822","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=1418 Ack=2616 Win=16 Len=0 TSval=3744069984 TSecr=516264209"
"1477","7.767076199","144.195.42.38","192.168.1.196","UDP","147","8801  >  54482 Len=105"
"1478","7.770147536","144.195.42.38","192.168.1.196","UDP","1195","8801  >  52088 Len=1153"
"1479","7.800129214","144.195.42.38","192.168.1.196","UDP","1277","8801  >  52088 Len=1235"
"1480","7.804650775","192.168.1.196","144.195.42.38","UDP","153","54482  >  8801 Len=111"
"1481","7.810704006","144.195.42.38","192.168.1.196","UDP","1277","8801  >  52088 Len=1235"
"1482","7.821019545","144.195.42.38","192.168.1.196","UDP","1277","8801  >  52088 Len=1235"
"1483","7.830950720","144.195.42.38","192.168.1.196","UDP","1276","8801  >  52088 Len=1234"
"1484","7.830951108","144.195.42.38","192.168.1.196","UDP","1276","8801  >  52088 Len=1234"
"1485","7.830951134","144.195.42.38","192.168.1.196","UDP","1276","8801  >  52088 Len=1234"
"1486","7.835338223","2407:30c0:182::aa72:3405","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","86","443  >  33194 [ACK] Seq=1 Ack=1 Win=9 Len=0 TSval=2034162184 TSecr=1493438981"
"1487","7.835377615","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2407:30c0:182::aa72:3405","TCP","86","[TCP ACKed unseen segment] 33194  >  443 [ACK] Seq=1 Ack=2 Win=502 Len=0 TSval=1493454341 TSecr=2034024275"
"1488","7.841316122","144.195.42.38","192.168.1.196","UDP","1276","8801  >  52088 Len=1234"
"1489","7.851993828","144.195.42.38","192.168.1.196","UDP","1276","8801  >  52088 Len=1234"
"1490","7.851994192","144.195.42.38","192.168.1.196","UDP","1308","8801  >  52088 Len=1266"
"1491","7.851994220","144.195.42.38","192.168.1.196","UDP","1308","8801  >  52088 Len=1266"
"1492","7.861833197","144.195.42.38","192.168.1.196","UDP","1295","8801  >  52088 Len=1253"
"1493","7.869143858","144.195.42.38","192.168.1.196","UDP","149","8801  >  54482 Len=107"
"1494","7.871865533","144.195.42.38","192.168.1.196","UDP","1295","8801  >  52088 Len=1253"
"1495","7.882426980","144.195.42.38","192.168.1.196","UDP","1294","8801  >  52088 Len=1252"
"1496","7.882427128","144.195.42.38","192.168.1.196","UDP","1294","8801  >  52088 Len=1252"
"1497","7.893227571","144.195.42.38","192.168.1.196","UDP","1326","8801  >  52088 Len=1284"
"1498","7.899199199","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1900:4110:86f::","HTTP","465","GET /edgedl/release2/chrome_component/ad22tzzsxpkogpuonx65clyfzmqq_488/lmelglejhemejginpboagddgdfbepgmp_488_all_ZZ_jdqa2q46thy6b66qaw5zcxptpe.crx3 HTTP/1.1 "
"1499","7.906059812","2600:1900:4110:86f::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","3710","80  >  42384 [ACK] Seq=1 Ack=380 Win=1050 Len=3624 TSval=3777361952 TSecr=1856088143 [TCP PDU reassembled in 1505]"
"1500","7.906091193","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1900:4110:86f::","TCP","86","42384  >  80 [ACK] Seq=380 Ack=3625 Win=27238 Len=0 TSval=1856088150 TSecr=3777361952"
"1501","7.907481488","2600:1900:4110:86f::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","16998","80  >  42384 [PSH, ACK] Seq=3625 Ack=380 Win=1050 Len=16912 TSval=3777361952 TSecr=1856088143 [TCP PDU reassembled in 1505]"
"1502","7.907496887","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1900:4110:86f::","TCP","86","42384  >  80 [ACK] Seq=380 Ack=20537 Win=27147 Len=0 TSval=1856088151 TSecr=3777361952"
"1503","7.910706236","2600:1900:4110:86f::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","TCP","20622","80  >  42384 [PSH, ACK] Seq=20537 Ack=380 Win=1050 Len=20536 TSval=3777361953 TSecr=1856088143 [TCP PDU reassembled in 1505]"
"1504","7.910737681","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1900:4110:86f::","TCP","86","42384  >  80 [ACK] Seq=380 Ack=41073 Win=27122 Len=0 TSval=1856088154 TSecr=3777361953"
"1505","7.910843723","2600:1900:4110:86f::","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","HTTP","15917","HTTP/1.1 200 OK "
"1506","7.910851636","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2600:1900:4110:86f::","TCP","86","42384  >  80 [ACK] Seq=380 Ack=56904 Win=27008 Len=0 TSval=1856088155 TSecr=3777361954"
"1507","7.913090445","192.168.1.196","144.195.42.38","UDP","160","54482  >  8801 Len=118"
"1508","7.925156273","144.195.42.38","192.168.1.196","UDP","1264","8801  >  52088 Len=1222"
"1509","7.936138295","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1510","7.945501163","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1511","7.945501400","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1512","7.945501425","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1513","7.961416454","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1514","7.961416713","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=1418 Ack=2659 Win=16 Len=0 TSval=3744070178 TSecr=516264403"
"1515","7.961875370","192.168.1.196","144.195.42.38","UDP","196","52088  >  8801 Len=154"
"1516","7.964340875","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1517","7.964341028","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1518","7.965284307","144.195.42.38","192.168.1.196","UDP","1263","8801  >  52088 Len=1221"
"1519","7.972213345","144.195.42.38","192.168.1.196","UDP","159","8801  >  54482 Len=117"
"1520","7.975636817","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2003","UDP","1288","40785  >  443 Len=1226"
